gcc-10.3.0;x86-64;O0;no-omit-frame-pointer;copy;478.136524
gcc-10.3.0;x86-64;O0;no-omit-frame-pointer;indexes;618.296060
gcc-10.3.0;x86-64;O0;no-omit-frame-pointer;alter;118.307815
gcc-10.3.0;x86-64;O0;no-omit-frame-pointer;analyze;15.371326
gcc-10.3.0;x86-64;O0;omit-frame-pointer;copy;465.783952
gcc-10.3.0;x86-64;O0;omit-frame-pointer;indexes;555.341320
gcc-10.3.0;x86-64;O0;omit-frame-pointer;alter;102.356231
gcc-10.3.0;x86-64;O0;omit-frame-pointer;analyze;15.789377
gcc-10.3.0;x86-64;O1;no-omit-frame-pointer;copy;264.067986
gcc-10.3.0;x86-64;O1;no-omit-frame-pointer;indexes;310.551165
gcc-10.3.0;x86-64;O1;no-omit-frame-pointer;alter;61.314709
gcc-10.3.0;x86-64;O1;no-omit-frame-pointer;analyze;10.521202
gcc-10.3.0;x86-64;O1;omit-frame-pointer;copy;257.535142
gcc-10.3.0;x86-64;O1;omit-frame-pointer;indexes;305.928935
gcc-10.3.0;x86-64;O1;omit-frame-pointer;alter;59.692238
gcc-10.3.0;x86-64;O1;omit-frame-pointer;analyze;10.148260
gcc-10.3.0;x86-64;O2;no-omit-frame-pointer;copy;261.364015
gcc-10.3.0;x86-64;O2;no-omit-frame-pointer;indexes;285.088014
gcc-10.3.0;x86-64;O2;no-omit-frame-pointer;alter;58.350803
gcc-10.3.0;x86-64;O2;no-omit-frame-pointer;analyze;10.574152
gcc-10.3.0;x86-64;O2;omit-frame-pointer;copy;257.080543
gcc-10.3.0;x86-64;O2;omit-frame-pointer;indexes;275.030240
gcc-10.3.0;x86-64;O2;omit-frame-pointer;alter;55.240470
gcc-10.3.0;x86-64;O2;omit-frame-pointer;analyze;10.237381
gcc-10.3.0;x86-64;O3;no-omit-frame-pointer;copy;245.402174
gcc-10.3.0;x86-64;O3;no-omit-frame-pointer;indexes;277.955545
gcc-10.3.0;x86-64;O3;no-omit-frame-pointer;alter;54.798549
gcc-10.3.0;x86-64;O3;no-omit-frame-pointer;analyze;10.804952
gcc-10.3.0;x86-64;O3;omit-frame-pointer;copy;239.742815
gcc-10.3.0;x86-64;O3;omit-frame-pointer;indexes;276.347920
gcc-10.3.0;x86-64;O3;omit-frame-pointer;alter;55.189387
gcc-10.3.0;x86-64;O3;omit-frame-pointer;analyze;10.315523
gcc-10.3.0;x86-64;Os;no-omit-frame-pointer;copy;292.512877
gcc-10.3.0;x86-64;Os;no-omit-frame-pointer;indexes;373.000833
gcc-10.3.0;x86-64;Os;no-omit-frame-pointer;alter;70.116369
gcc-10.3.0;x86-64;Os;no-omit-frame-pointer;analyze;11.512023
gcc-10.3.0;x86-64;Os;omit-frame-pointer;copy;283.640454
gcc-10.3.0;x86-64;Os;omit-frame-pointer;indexes;357.567641
gcc-10.3.0;x86-64;Os;omit-frame-pointer;alter;70.388135
gcc-10.3.0;x86-64;Os;omit-frame-pointer;analyze;11.099190
gcc-10.3.0;x86-64;Og;no-omit-frame-pointer;copy;288.082983
gcc-10.3.0;x86-64;Og;no-omit-frame-pointer;indexes;346.734950
gcc-10.3.0;x86-64;Og;no-omit-frame-pointer;alter;61.559317
gcc-10.3.0;x86-64;Og;no-omit-frame-pointer;analyze;11.187356
gcc-10.3.0;x86-64;Og;omit-frame-pointer;copy;263.381223
gcc-10.3.0;x86-64;Og;omit-frame-pointer;indexes;336.621458
gcc-10.3.0;x86-64;Og;omit-frame-pointer;alter;58.266832
gcc-10.3.0;x86-64;Og;omit-frame-pointer;analyze;10.540373
gcc-10.3.0;x86-64;Ofast;no-omit-frame-pointer;copy;244.367013
gcc-10.3.0;x86-64;Ofast;no-omit-frame-pointer;indexes;274.996950
gcc-10.3.0;x86-64;Ofast;no-omit-frame-pointer;alter;54.254175
gcc-10.3.0;x86-64;Ofast;no-omit-frame-pointer;analyze;11.052683
gcc-10.3.0;x86-64;Ofast;omit-frame-pointer;copy;239.852726
gcc-10.3.0;x86-64;Ofast;omit-frame-pointer;indexes;275.085035
gcc-10.3.0;x86-64;Ofast;omit-frame-pointer;alter;55.614095
gcc-10.3.0;x86-64;Ofast;omit-frame-pointer;analyze;10.483950
gcc-10.3.0;native;O0;no-omit-frame-pointer;copy;483.517709
gcc-10.3.0;native;O0;no-omit-frame-pointer;indexes;625.121663
gcc-10.3.0;native;O0;no-omit-frame-pointer;alter;117.801876
gcc-10.3.0;native;O0;no-omit-frame-pointer;analyze;15.998708
gcc-10.3.0;native;O0;omit-frame-pointer;copy;462.110471
gcc-10.3.0;native;O0;omit-frame-pointer;indexes;553.468095
gcc-10.3.0;native;O0;omit-frame-pointer;alter;101.734477
gcc-10.3.0;native;O0;omit-frame-pointer;analyze;15.549653
gcc-10.3.0;native;O1;no-omit-frame-pointer;copy;262.798230
