12;x86-64;O0;copy;51.302732
12;x86-64;O0;indexes;53.277789
12;x86-64;O0;alter;11.437637
12;x86-64;O0;analyze;4.177360
12;x86-64;O1;copy;27.074455
12;x86-64;O1;indexes;29.106406
12;x86-64;O1;alter;6.084476
12;x86-64;O1;analyze;2.592935
12;x86-64;O2;copy;25.136755
12;x86-64;O2;indexes;25.013999
12;x86-64;O2;alter;5.339890
12;x86-64;O2;analyze;2.326543
12;x86-64;O3;copy;25.154656
12;x86-64;O3;indexes;25.056069
12;x86-64;O3;alter;5.306064
12;x86-64;O3;analyze;2.481080
12;x86-64;Os;copy;25.063946
12;x86-64;Os;indexes;25.364262
12;x86-64;Os;alter;5.577293
12;x86-64;Os;analyze;2.515345
12;x86-64;Oz;copy;27.366338
12;x86-64;Oz;indexes;27.377781
12;x86-64;Oz;alter;5.909401
12;x86-64;Oz;analyze;2.618225
12;x86-64;Og;copy;27.127585
12;x86-64;Og;indexes;29.270037
12;x86-64;Og;alter;6.090057
12;x86-64;Og;analyze;2.772070
12;x86-64;Ofast;copy;
12;x86-64;Ofast;indexes;
12;x86-64;Ofast;alter;
12;x86-64;Ofast;analyze;
11;x86-64;O0;copy;50.565523
11;x86-64;O0;indexes;53.191447
11;x86-64;O0;alter;11.377962
11;x86-64;O0;analyze;4.132272
11;x86-64;O1;copy;26.840963
11;x86-64;O1;indexes;33.144602
11;x86-64;O1;alter;6.052992
11;x86-64;O1;analyze;2.556028
11;x86-64;O2;copy;25.117581
11;x86-64;O2;indexes;25.001906
11;x86-64;O2;alter;5.381022
11;x86-64;O2;analyze;2.528878
11;x86-64;O3;copy;24.808532
11;x86-64;O3;indexes;23.793048
11;x86-64;O3;alter;5.159277
11;x86-64;O3;analyze;2.354542
11;x86-64;Os;copy;25.275627
11;x86-64;Os;indexes;24.797732
11;x86-64;Os;alter;5.424230
11;x86-64;Os;analyze;2.534398
11;x86-64;Oz;copy;26.809282
11;x86-64;Oz;indexes;26.750272
11;x86-64;Oz;alter;5.868463
11;x86-64;Oz;analyze;2.534316
11;x86-64;Og;copy;27.070537
11;x86-64;Og;indexes;32.204803
11;x86-64;Og;alter;5.972365
11;x86-64;Og;analyze;2.758751
11;x86-64;Ofast;copy;
11;x86-64;Ofast;indexes;
11;x86-64;Ofast;alter;
11;x86-64;Ofast;analyze;
10;x86-64;O0;copy;51.312459
10;x86-64;O0;indexes;53.118539
10;x86-64;O0;alter;11.378338
10;x86-64;O0;analyze;4.158493
10;x86-64;O1;copy;26.717153
10;x86-64;O1;indexes;29.076978
10;x86-64;O1;alter;5.864053
10;x86-64;O1;analyze;2.628474
10;x86-64;O2;copy;24.927368
10;x86-64;O2;indexes;24.500918
10;x86-64;O2;alter;5.195199
10;x86-64;O2;analyze;2.359137
10;x86-64;O3;copy;24.832347
10;x86-64;O3;indexes;24.154994
10;x86-64;O3;alter;5.169202
10;x86-64;O3;analyze;2.519045
10;x86-64;Os;copy;25.283660
10;x86-64;Os;indexes;25.286651
10;x86-64;Os;alter;5.405289
10;x86-64;Os;analyze;2.375706
10;x86-64;Oz;copy;26.650514
10;x86-64;Oz;indexes;27.066837
10;x86-64;Oz;alter;5.896328
10;x86-64;Oz;analyze;2.516884
10;x86-64;Og;copy;26.804984
10;x86-64;Og;indexes;29.156272
10;x86-64;Og;alter;5.949282
10;x86-64;Og;analyze;2.778458
10;x86-64;Ofast;copy;
10;x86-64;Ofast;indexes;
10;x86-64;Ofast;alter;
10;x86-64;Ofast;analyze;
9;x86-64;O0;copy;50.086606
9;x86-64;O0;indexes;53.064916
9;x86-64;O0;alter;11.395103
9;x86-64;O0;analyze;4.323959
9;x86-64;O1;copy;26.156842
9;x86-64;O1;indexes;27.117380
9;x86-64;O1;alter;5.880446
9;x86-64;O1;analyze;2.520011
9;x86-64;O2;copy;24.699114
9;x86-64;O2;indexes;24.356178
9;x86-64;O2;alter;5.182370
9;x86-64;O2;analyze;2.546627
9;x86-64;O3;copy;24.888550
9;x86-64;O3;indexes;24.049086
9;x86-64;O3;alter;5.397609
9;x86-64;O3;analyze;2.363458
9;x86-64;Os;copy;25.225867
9;x86-64;Os;indexes;24.853345
9;x86-64;Os;alter;5.140193
9;x86-64;Os;analyze;2.365883
9;x86-64;Oz;copy;26.682659
9;x86-64;Oz;indexes;27.260803
9;x86-64;Oz;alter;5.889780
9;x86-64;Oz;analyze;2.492013
9;x86-64;Og;copy;26.064863
9;x86-64;Og;indexes;27.287600
9;x86-64;Og;alter;5.935010
9;x86-64;Og;analyze;2.553800
9;x86-64;Ofast;copy;
9;x86-64;Ofast;indexes;
9;x86-64;Ofast;alter;
9;x86-64;Ofast;analyze;
