12;x86-64;O0;copy;545.852127
12;x86-64;O0;indexes;631.727090
12;x86-64;O0;alter;119.275403
12;x86-64;O0;analyze;24.752044
12;x86-64;O1;copy;285.462614
12;x86-64;O1;indexes;332.996482
12;x86-64;O1;alter;63.506955
12;x86-64;O1;analyze;20.993136
12;x86-64;O2;copy;256.704770
12;x86-64;O2;indexes;287.135929
12;x86-64;O2;alter;55.653445
12;x86-64;O2;analyze;20.172189
12;x86-64;O3;copy;258.186197
12;x86-64;O3;indexes;288.535788
12;x86-64;O3;alter;54.866396
12;x86-64;O3;analyze;20.013961
12;x86-64;Os;copy;264.426080
12;x86-64;Os;indexes;299.365962
12;x86-64;Os;alter;58.283121
12;x86-64;Os;analyze;19.455068
12;x86-64;Oz;copy;276.377884
12;x86-64;Oz;indexes;315.640544
12;x86-64;Oz;alter;61.879335
12;x86-64;Oz;analyze;20.869497
12;x86-64;Og;copy;286.658382
12;x86-64;Og;indexes;332.842252
12;x86-64;Og;alter;63.725219
12;x86-64;Og;analyze;21.539859
12;x86-64;Ofast;copy;
12;x86-64;Ofast;indexes;
12;x86-64;Ofast;alter;
12;x86-64;Ofast;analyze;
11;x86-64;O0;copy;552.167202
11;x86-64;O0;indexes;642.935729
11;x86-64;O0;alter;116.382517
11;x86-64;O0;analyze;25.855441
11;x86-64;O1;copy;278.057917
11;x86-64;O1;indexes;330.217339
11;x86-64;O1;alter;61.899069
11;x86-64;O1;analyze;22.831528
11;x86-64;O2;copy;260.223243
11;x86-64;O2;indexes;283.862554
11;x86-64;O2;alter;55.204034
11;x86-64;O2;analyze;20.812327
11;x86-64;O3;copy;259.930472
11;x86-64;O3;indexes;274.863531
11;x86-64;O3;alter;53.849949
11;x86-64;O3;analyze;20.442850
11;x86-64;Os;copy;263.215767
11;x86-64;Os;indexes;284.738791
11;x86-64;Os;alter;56.740044
11;x86-64;Os;analyze;20.085365
11;x86-64;Oz;copy;282.581578
11;x86-64;Oz;indexes;310.916728
11;x86-64;Oz;alter;61.958224
11;x86-64;Oz;analyze;20.998917
11;x86-64;Og;copy;276.894820
11;x86-64;Og;indexes;329.705902
11;x86-64;Og;alter;61.846096
11;x86-64;Og;analyze;21.771302
11;x86-64;Ofast;copy;
11;x86-64;Ofast;indexes;
11;x86-64;Ofast;alter;
11;x86-64;Ofast;analyze;
10;x86-64;O0;copy;553.544149
10;x86-64;O0;indexes;642.593018
10;x86-64;O0;alter;116.312523
10;x86-64;O0;analyze;25.323493
10;x86-64;O1;copy;278.628262
10;x86-64;O1;indexes;326.562701
10;x86-64;O1;alter;61.340428
10;x86-64;O1;analyze;21.991851
10;x86-64;O2;copy;260.648566
10;x86-64;O2;indexes;284.809891
10;x86-64;O2;alter;53.859367
10;x86-64;O2;analyze;20.545410
10;x86-64;O3;copy;255.407738
10;x86-64;O3;indexes;276.756247
10;x86-64;O3;alter;53.210349
10;x86-64;O3;analyze;20.153414
10;x86-64;Os;copy;261.379778
10;x86-64;Os;indexes;300.620407
10;x86-64;Os;alter;57.330444
10;x86-64;Os;analyze;20.103719
10;x86-64;Oz;copy;275.829542
10;x86-64;Oz;indexes;313.082958
10;x86-64;Oz;alter;62.121245
10;x86-64;Oz;analyze;20.706281
10;x86-64;Og;copy;288.105994
10;x86-64;Og;indexes;338.945817
10;x86-64;Og;alter;63.924615
10;x86-64;Og;analyze;20.747511
10;x86-64;Ofast;copy;
10;x86-64;Ofast;indexes;
10;x86-64;Ofast;alter;
10;x86-64;Ofast;analyze;
9;x86-64;O0;copy;539.111082
9;x86-64;O0;indexes;636.652353
9;x86-64;O0;alter;117.605006
9;x86-64;O0;analyze;26.415666
9;x86-64;O1;copy;271.796918
9;x86-64;O1;indexes;316.641819
9;x86-64;O1;alter;59.874140
9;x86-64;O1;analyze;20.811150
9;x86-64;O2;copy;257.536300
9;x86-64;O2;indexes;281.888416
9;x86-64;O2;alter;53.633138
9;x86-64;O2;analyze;20.315695
9;x86-64;O3;copy;258.784089
9;x86-64;O3;indexes;273.673368
9;x86-64;O3;alter;54.036744
9;x86-64;O3;analyze;20.462637
9;x86-64;Os;copy;262.523426
9;x86-64;Os;indexes;291.731833
9;x86-64;Os;alter;54.808293
9;x86-64;Os;analyze;20.448035
9;x86-64;Oz;copy;279.681471
9;x86-64;Oz;indexes;322.745855
9;x86-64;Oz;alter;61.669737
9;x86-64;Oz;analyze;21.178066
9;x86-64;Og;copy;273.110739
9;x86-64;Og;indexes;315.712600
9;x86-64;Og;alter;59.737389
9;x86-64;Og;analyze;20.207907
9;x86-64;Ofast;copy;
9;x86-64;Ofast;indexes;
9;x86-64;Ofast;alter;
9;x86-64;Ofast;analyze;
